truth_class,Predicted_class
tickling,headbutting
tickling,cutting nails
tickling,digging
tickling,tickling
tickling,tickling
cooking sausages,cooking sausages
cooking sausages,answering questions
cooking sausages,arranging flowers
cooking sausages,cooking egg
cooking sausages,washing dishes
cooking sausages,cooking sausages
cooking sausages,cooking sausages
cooking sausages,cooking chicken
cooking sausages,cooking sausages
cooking sausages,using remote controller (not gaming)
cooking sausages,cooking sausages
cooking sausages,tossing salad
cooking sausages,cooking on campfire
cooking sausages,making jewelry
cooking sausages,baking cookies
cooking sausages,cooking chicken
cooking sausages,cooking on campfire
cooking sausages,making a sandwich
cooking sausages,baking cookies
cooking sausages,barbequing
cooking sausages,frying vegetables
cooking sausages,baking cookies
somersaulting,somersaulting
somersaulting,swimming backstroke
somersaulting,somersaulting
somersaulting,springboard diving
somersaulting,somersaulting
somersaulting,somersaulting
somersaulting,air drumming
somersaulting,somersaulting
somersaulting,somersaulting
somersaulting,springboard diving
somersaulting,gymnastics tumbling
somersaulting,jumping into pool
somersaulting,dancing ballet
somersaulting,jumping into pool
somersaulting,somersaulting
somersaulting,somersaulting
somersaulting,vault
somersaulting,springboard diving
somersaulting,somersaulting
somersaulting,somersaulting
somersaulting,jumping into pool
somersaulting,side kick
biking through snow,bending metal
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,skiing crosscountry
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,making snowman
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,walking the dog
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,tobogganing
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,biking through snow
biking through snow,biking through snow
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,high kick
clean and jerk,deadlifting
clean and jerk,snatch weight lifting
clean and jerk,clean and jerk
clean and jerk,squat
clean and jerk,squat
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,snatch weight lifting
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,deadlifting
clean and jerk,snatch weight lifting
clean and jerk,snatch weight lifting
clean and jerk,clean and jerk
clean and jerk,snatch weight lifting
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,clean and jerk
clean and jerk,clean and jerk
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,hockey stop
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,playing paintball
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,hockey stop
ice skating,hockey stop
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
ice skating,ice skating
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing recorder
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing saxophone
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing chess
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,playing clarinet
playing clarinet,tango dancing
cleaning floor,cleaning floor
cleaning floor,texting
cleaning floor,cleaning floor
cleaning floor,cleaning floor
cleaning floor,cleaning floor
cleaning floor,sanding floor
cleaning floor,cleaning floor
cleaning floor,cleaning floor
cleaning floor,cleaning floor
cleaning floor,walking the dog
cleaning floor,cleaning floor
cleaning floor,cleaning pool
cleaning floor,folding paper
cleaning floor,moving furniture
cleaning floor,presenting weather forecast
cleaning floor,folding clothes
cleaning floor,cleaning floor
cleaning floor,cleaning floor
cleaning floor,cleaning floor
cleaning floor,cleaning floor
cleaning floor,making a cake
cleaning floor,cleaning floor
cleaning floor,cleaning floor
cleaning floor,plastering
cleaning floor,cleaning floor
cleaning floor,watering plants
cleaning floor,cleaning floor
cleaning floor,sweeping floor
cleaning floor,cleaning floor
cleaning floor,cleaning floor
cleaning floor,cleaning floor
finger snapping,sign language interpreting
finger snapping,finger snapping
finger snapping,finger snapping
finger snapping,answering questions
finger snapping,finger snapping
finger snapping,celebrating
finger snapping,finger snapping
finger snapping,crying
finger snapping,finger snapping
finger snapping,finger snapping
finger snapping,waxing legs
finger snapping,finger snapping
finger snapping,finger snapping
finger snapping,finger snapping
finger snapping,bending back
finger snapping,high kick
finger snapping,riding unicycle
finger snapping,rock scissors paper
finger snapping,fixing hair
finger snapping,tai chi
finger snapping,dancing gangnam style
finger snapping,dancing macarena
finger snapping,dancing charleston
waxing back,waxing back
waxing back,waxing back
waxing back,laughing
waxing back,crying
waxing back,waxing legs
waxing back,waxing back
waxing back,waxing back
waxing back,getting a tattoo
waxing back,waxing back
waxing back,waxing back
waxing back,waxing legs
waxing back,waxing back
waxing back,waxing back
waxing back,waxing back
waxing back,waxing back
waxing back,waxing back
waxing back,waxing back
waxing back,waxing chest
waxing back,waxing back
waxing back,waxing back
waxing back,waxing back
waxing back,waxing back
waxing back,waxing back
waxing back,massaging back
waxing back,waxing back
waxing back,waxing back
waxing back,waxing back
waxing back,waxing back
faceplanting,driving car
faceplanting,snowboarding
faceplanting,skateboarding
faceplanting,faceplanting
faceplanting,riding scooter
faceplanting,gymnastics tumbling
faceplanting,faceplanting
faceplanting,faceplanting
faceplanting,diving cliff
faceplanting,faceplanting
faceplanting,faceplanting
faceplanting,faceplanting
faceplanting,gargling
faceplanting,faceplanting
faceplanting,dodgeball
faceplanting,faceplanting
faceplanting,riding scooter
faceplanting,whistling
faceplanting,passing American football (not in game)
faceplanting,gymnastics tumbling
faceplanting,beatboxing
faceplanting,skateboarding
faceplanting,water skiing
washing hands,washing hands
washing hands,washing hands
washing hands,bandaging
washing hands,washing hands
washing hands,washing hands
washing hands,washing hands
washing hands,dying hair
washing hands,washing hands
washing hands,washing hands
washing hands,washing hands
washing hands,washing hands
washing hands,slapping
washing hands,washing hands
kissing,kissing
kissing,tasting food
kissing,kissing
kissing,kissing
kissing,kissing
kissing,carrying baby
kissing,eating hotdog
welding,welding
welding,welding
welding,welding
welding,welding
welding,dancing ballet
welding,welding
welding,blasting sand
welding,welding
welding,welding
welding,bending metal
welding,welding
welding,welding
welding,welding
welding,welding
welding,welding
welding,checking tires
welding,smoking
welding,welding
welding,welding
welding,bending metal
welding,welding
welding,welding
welding,welding
welding,welding
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,playing saxophone
surfing crowd,surfing crowd
surfing crowd,playing harmonica
surfing crowd,baby waking up
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,applauding
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,headbanging
surfing crowd,singing
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
surfing crowd,surfing crowd
slapping,waiting in line
slapping,robot dancing
slapping,breakdancing
slapping,push up
slapping,slapping
slapping,situp
slapping,high kick
slapping,slapping
slapping,slapping
slapping,punching bag
slapping,playing chess
slapping,high kick
slapping,slapping
slapping,cartwheeling
slapping,arm wrestling
slapping,slapping
slapping,passing American football (not in game)
slapping,counting money
pushing car,pushing car
pushing car,playing trumpet
pushing car,pushing car
pushing car,pushing car
pushing car,pushing car
pushing car,pushing cart
pushing car,pushing car
pushing car,pushing car
pushing car,dancing ballet
pushing car,pumping gas
pushing car,tai chi
pushing car,pushing car
pushing car,pushing car
pushing car,pushing car
pushing car,changing wheel
pushing car,canoeing or kayaking
pushing car,pushing car
pushing car,jogging
pushing car,pushing car
pushing car,pushing car
pushing car,pushing car
pushing car,pushing car
pushing car,pushing car
dribbling basketball,playing basketball
dribbling basketball,dribbling basketball
dribbling basketball,dribbling basketball
dribbling basketball,capoeira
dribbling basketball,dribbling basketball
dribbling basketball,dribbling basketball
dribbling basketball,dribbling basketball
dribbling basketball,dribbling basketball
dribbling basketball,dunking basketball
dribbling basketball,dribbling basketball
dribbling basketball,dunking basketball
dribbling basketball,dunking basketball
dribbling basketball,dribbling basketball
dribbling basketball,catching or throwing baseball
dribbling basketball,dribbling basketball
dribbling basketball,dribbling basketball
dribbling basketball,dribbling basketball
dribbling basketball,dribbling basketball
dribbling basketball,shooting basketball
dribbling basketball,dribbling basketball
dribbling basketball,dribbling basketball
dribbling basketball,yawning
dribbling basketball,dribbling basketball
curling hair,brushing teeth
curling hair,curling hair
curling hair,writing
curling hair,curling hair
curling hair,braiding hair
curling hair,brushing hair
curling hair,curling hair
curling hair,curling hair
curling hair,fixing hair
curling hair,curling hair
curling hair,applying cream
curling hair,fixing hair
curling hair,curling hair
curling hair,curling hair
curling hair,curling hair
curling hair,clapping
curling hair,brushing hair
curling hair,curling hair
curling hair,shaving head
curling hair,curling hair
curling hair,curling hair
curling hair,curling hair
passing American football (not in game),passing American football (not in game)
passing American football (not in game),catching or throwing frisbee
passing American football (not in game),passing American football (not in game)
passing American football (not in game),flying kite
passing American football (not in game),passing American football (not in game)
passing American football (not in game),passing American football (not in game)
passing American football (not in game),passing American football (not in game)
passing American football (not in game),catching or throwing frisbee
passing American football (not in game),dunking basketball
passing American football (not in game),passing American football (not in game)
passing American football (not in game),dodgeball
passing American football (not in game),passing American football (not in game)
passing American football (not in game),catching or throwing frisbee
passing American football (not in game),passing American football (not in game)
passing American football (not in game),javelin throw
passing American football (not in game),mowing lawn
passing American football (not in game),passing American football (not in game)
passing American football (not in game),using remote controller (not gaming)
passing American football (not in game),passing American football (not in game)
passing American football (not in game),passing American football (not in game)
passing American football (not in game),pushing car
passing American football (not in game),passing American football (not in game)
scrambling eggs,cooking sausages
scrambling eggs,cooking chicken
scrambling eggs,tossing salad
scrambling eggs,scrambling eggs
scrambling eggs,cooking egg
scrambling eggs,scrambling eggs
scrambling eggs,cooking egg
scrambling eggs,scrambling eggs
scrambling eggs,scrambling eggs
scrambling eggs,flipping pancake
scrambling eggs,scrambling eggs
scrambling eggs,scrambling eggs
scrambling eggs,cooking egg
scrambling eggs,making tea
scrambling eggs,scrambling eggs
playing volleyball,playing volleyball
playing volleyball,playing volleyball
playing volleyball,playing volleyball
playing volleyball,playing volleyball
playing volleyball,dodgeball
playing volleyball,drinking beer
playing volleyball,playing volleyball
playing volleyball,playing volleyball
playing volleyball,playing volleyball
playing volleyball,playing basketball
playing volleyball,playing cricket
playing volleyball,playing volleyball
playing volleyball,playing volleyball
playing volleyball,playing volleyball
playing volleyball,news anchoring
playing volleyball,archery
playing volleyball,playing volleyball
playing volleyball,playing volleyball
bending back,bending back
bending back,exercising with an exercise ball
bending back,sticking tongue out
bending back,bending back
bending back,stretching leg
bending back,bending back
bending back,bending back
bending back,breakdancing
bending back,sanding floor
bending back,singing
bending back,bending back
bending back,bending back
bending back,somersaulting
bending back,hula hooping
bending back,slapping
bending back,pull ups
bending back,yoga
bending back,bending back
bending back,bungee jumping
bending back,yoga
bending back,yoga
bending back,air drumming
bending back,cartwheeling
bending back,bending back
bending back,smoking hookah
shaving legs,shaving legs
shaving legs,tickling
shaving legs,high kick
shaving legs,massaging legs
shaving legs,bandaging
shaving legs,shaving legs
shaving legs,shaving legs
shaving legs,taking a shower
shaving legs,waxing legs
shaving legs,shaving legs
shaving legs,shaving legs
shaving legs,shaving legs
shaving legs,waxing legs
shaving legs,shaving legs
shaving legs,applying cream
shaving legs,shaving legs
shaving legs,dying hair
shaving legs,cleaning floor
shaving legs,waxing legs
shaving legs,shaving legs
playing cards,playing cards
playing cards,playing cards
playing cards,playing cymbals
playing cards,playing cards
playing cards,playing cards
playing cards,dancing ballet
playing cards,playing cards
playing cards,playing cards
playing cards,playing cards
playing cards,playing cards
playing cards,playing cards
playing cards,playing cards
playing cards,playing cards
playing cards,playing cards
playing cards,playing cards
rock climbing,sign language interpreting
rock climbing,headbutting
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,abseiling
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,motorcycling
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,abseiling
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,rock climbing
rock climbing,watering plants
building shed,building shed
building shed,building shed
building shed,building shed
building shed,building shed
building shed,building cabinet
building shed,building cabinet
building shed,golf driving
building shed,building shed
building shed,building shed
building shed,building shed
building shed,building shed
building shed,building shed
building shed,building shed
building shed,building cabinet
building shed,digging
building shed,building shed
building shed,welding
building shed,building shed
building shed,building shed
building shed,smoking
building shed,cleaning pool
building shed,building shed
building shed,digging
building shed,building shed
building shed,building shed
frying vegetables,feeding birds
frying vegetables,frying vegetables
frying vegetables,frying vegetables
frying vegetables,frying vegetables
frying vegetables,answering questions
frying vegetables,frying vegetables
frying vegetables,frying vegetables
frying vegetables,making tea
frying vegetables,cooking egg
frying vegetables,frying vegetables
frying vegetables,frying vegetables
frying vegetables,frying vegetables
frying vegetables,frying vegetables
frying vegetables,cooking chicken
frying vegetables,frying vegetables
frying vegetables,tasting beer
frying vegetables,making sushi
catching or throwing baseball,hitting baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,crawling baby
catching or throwing baseball,answering questions
catching or throwing baseball,hitting baseball
catching or throwing baseball,passing American football (not in game)
catching or throwing baseball,hitting baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,robot dancing
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,robot dancing
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,hitting baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,hitting baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,hitting baseball
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,hitting baseball
catching or throwing baseball,passing American football (not in game)
catching or throwing baseball,catching or throwing baseball
catching or throwing baseball,hitting baseball
catching or throwing baseball,hitting baseball
catching or throwing baseball,walking the dog
cleaning gutters,blasting sand
cleaning gutters,blasting sand
cleaning gutters,cleaning gutters
cleaning gutters,playing paintball
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,cleaning pool
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,tossing coin
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,presenting weather forecast
cleaning gutters,watering plants
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,cleaning gutters
cleaning gutters,juggling balls
cleaning gutters,sign language interpreting
cleaning gutters,cleaning gutters
applying cream,grooming horse
applying cream,smoking
applying cream,applying cream
applying cream,filling eyebrows
applying cream,smoking
applying cream,applying cream
applying cream,washing hands
applying cream,applying cream
applying cream,applying cream
applying cream,applying cream
applying cream,applying cream
applying cream,brushing hair
applying cream,tai chi
applying cream,applying cream
applying cream,waxing eyebrows
applying cream,brush painting
applying cream,golf putting
applying cream,applying cream
vault,vault
vault,vault
vault,vault
vault,gymnastics tumbling
vault,vault
vault,vault
vault,vault
vault,vault
vault,vault
vault,vault
vault,vault
vault,vault
vault,vault
vault,vault
vault,vault
vault,gymnastics tumbling
vault,vault
vault,vault
vault,vault
vault,vault
vault,gymnastics tumbling
vault,gymnastics tumbling
vault,vault
vault,headbutting
vault,vault
vault,gymnastics tumbling
vault,vault
vault,vault
vault,somersaulting
vault,vault
cutting pineapple,cutting pineapple
cutting pineapple,tossing salad
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,cutting pineapple
cutting pineapple,washing dishes
cutting pineapple,cleaning toilet
cutting pineapple,cutting pineapple
cutting pineapple,smoking hookah
cutting pineapple,cutting pineapple
cutting pineapple,eating chips
sneezing,yawning
sneezing,sticking tongue out
sneezing,crying
sneezing,crying
sneezing,sneezing
sneezing,sticking tongue out
sneezing,answering questions
sneezing,baby waking up
sneezing,sneezing
sneezing,crying
sneezing,sneezing
sneezing,sticking tongue out
sneezing,eating spaghetti
sneezing,gargling
sneezing,sneezing
sneezing,feeding fish
sneezing,stretching arm
sneezing,sneezing
sneezing,crying
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,feeding goats
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,spraying
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
milking cow,milking cow
kicking field goal,kicking field goal
kicking field goal,passing American football (not in game)
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,passing American football (in game)
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,passing American football (in game)
kicking field goal,kicking field goal
kicking field goal,kicking field goal
kicking field goal,marching
kicking field goal,kicking field goal
kicking field goal,playing ice hockey
kicking field goal,kicking field goal
reading newspaper,ripping paper
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,reading book
reading newspaper,reading book
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,smoking
reading newspaper,laughing
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,building cabinet
reading newspaper,jumpstyle dancing
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,reading newspaper
reading newspaper,reading book
reading newspaper,reading newspaper
reading newspaper,reading newspaper
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding mule
riding or walking with horse,riding elephant
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,grooming horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding mule
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding mule
riding or walking with horse,riding or walking with horse
riding or walking with horse,riding or walking with horse
lunge,lunge
lunge,drop kicking
lunge,stretching leg
lunge,lunge
lunge,stretching leg
lunge,lunge
lunge,lunge
lunge,catching or throwing softball
lunge,lunge
lunge,exercising arm
lunge,stretching arm
lunge,lunge
lunge,squat
lunge,lunge
lunge,exercising arm
lunge,lunge
lunge,lunge
lunge,pull ups
lunge,lunge
lunge,lunge
lunge,cleaning floor
lunge,lunge
shooting basketball,dunking basketball
shooting basketball,shuffling cards
shooting basketball,dunking basketball
shooting basketball,dunking basketball
shooting basketball,dunking basketball
shooting basketball,dodgeball
shooting basketball,dunking basketball
shooting basketball,dunking basketball
shooting basketball,dunking basketball
shooting basketball,dunking basketball
shooting basketball,dunking basketball
shooting basketball,playing basketball
shooting basketball,shooting basketball
shooting basketball,dunking basketball
shooting basketball,playing basketball
shooting basketball,dunking basketball
shooting basketball,dunking basketball
shooting basketball,dunking basketball
shooting basketball,dunking basketball
shooting basketball,shooting basketball
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,smoking hookah
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing saxophone
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,singing
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,playing recorder
playing recorder,slapping
playing recorder,smoking hookah
playing recorder,playing recorder
playing recorder,counting money
playing recorder,playing recorder
playing recorder,playing recorder
snowboarding,headbanging
snowboarding,snowboarding
snowboarding,snowboarding
snowboarding,snowboarding
snowboarding,presenting weather forecast
snowboarding,ice fishing
snowboarding,snowboarding
snowboarding,snowboarding
snowboarding,snowboarding
snowboarding,snowboarding
snowboarding,skiing (not slalom or crosscountry)
snowboarding,snowboarding
snowboarding,snowboarding
snowboarding,shoveling snow
snowboarding,snowboarding
snowboarding,skiing crosscountry
snatch weight lifting,riding unicycle
snatch weight lifting,clean and jerk
snatch weight lifting,using remote controller (not gaming)
snatch weight lifting,snatch weight lifting
snatch weight lifting,squat
snatch weight lifting,snatch weight lifting
snatch weight lifting,deadlifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,squat
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
snatch weight lifting,snatch weight lifting
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,knitting
grooming horse,grooming horse
grooming horse,grooming dog
grooming horse,shearing sheep
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,petting animal (not cat)
grooming horse,grooming horse
grooming horse,sign language interpreting
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,grooming horse
grooming horse,robot dancing
grooming horse,grooming horse
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,shoveling snow
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,crossing river
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,making snowman
making snowman,marching
garbage collecting,singing
garbage collecting,giving or receiving award
garbage collecting,welding
garbage collecting,garbage collecting
garbage collecting,archery
garbage collecting,driving car
garbage collecting,garbage collecting
garbage collecting,garbage collecting
garbage collecting,garbage collecting
garbage collecting,driving tractor
garbage collecting,garbage collecting
garbage collecting,unloading truck
garbage collecting,riding unicycle
garbage collecting,welding
garbage collecting,garbage collecting
garbage collecting,welding
garbage collecting,garbage collecting
garbage collecting,garbage collecting
garbage collecting,garbage collecting
garbage collecting,trimming trees
garbage collecting,driving tractor
garbage collecting,driving tractor
garbage collecting,digging
garbage collecting,making bed
garbage collecting,garbage collecting
garbage collecting,egg hunting
garbage collecting,unloading truck
garbage collecting,garbage collecting
garbage collecting,garbage collecting
garbage collecting,driving tractor
garbage collecting,garbage collecting
garbage collecting,garbage collecting
moving furniture,sanding floor
moving furniture,moving furniture
moving furniture,moving furniture
moving furniture,moving furniture
moving furniture,digging
moving furniture,garbage collecting
moving furniture,moving furniture
moving furniture,unloading truck
moving furniture,moving furniture
moving furniture,moving furniture
moving furniture,moving furniture
moving furniture,moving furniture
moving furniture,moving furniture
moving furniture,garbage collecting
moving furniture,crawling baby
moving furniture,playing recorder
moving furniture,stretching leg
moving furniture,moving furniture
moving furniture,moving furniture
moving furniture,moving furniture
moving furniture,dunking basketball
moving furniture,playing cymbals
moving furniture,cleaning gutters
moving furniture,moving furniture
moving furniture,moving furniture
massaging feet,yoga
massaging feet,stretching leg
massaging feet,yoga
massaging feet,massaging feet
massaging feet,massaging feet
massaging feet,massaging feet
massaging feet,massaging legs
massaging feet,massaging legs
massaging feet,massaging feet
massaging feet,massaging feet
massaging feet,massaging feet
massaging feet,massaging feet
massaging feet,massaging feet
kicking soccer ball,kicking soccer ball
kicking soccer ball,kicking soccer ball
kicking soccer ball,kicking soccer ball
kicking soccer ball,kicking soccer ball
kicking soccer ball,passing American football (not in game)
kicking soccer ball,kicking soccer ball
kicking soccer ball,shooting goal (soccer)
kicking soccer ball,kicking soccer ball
kicking soccer ball,robot dancing
kicking soccer ball,kicking soccer ball
kicking soccer ball,tai chi
kicking soccer ball,disc golfing
kicking soccer ball,golf chipping
kicking soccer ball,kicking soccer ball
kicking soccer ball,kicking soccer ball
kicking soccer ball,shaking head
kicking soccer ball,kicking soccer ball
kicking soccer ball,kicking soccer ball
kicking soccer ball,kicking soccer ball
kicking soccer ball,throwing axe
kicking soccer ball,kicking soccer ball
kicking soccer ball,kicking soccer ball
kicking soccer ball,somersaulting
kicking soccer ball,kicking soccer ball
kicking soccer ball,kicking soccer ball
kicking soccer ball,catching or throwing baseball
zumba,salsa dancing
zumba,zumba
zumba,squat
zumba,zumba
zumba,zumba
zumba,dancing ballet
zumba,brushing teeth
zumba,zumba
zumba,tango dancing
zumba,tai chi
